epoch,train_loss,val_loss,train_acc,val_acc,val_f1
1,0.3760538259521127,0.35051462426781654,0.79671875,0.89125,0.8909349041214383
2,0.2713211595546454,0.3182971552014351,0.889765625,0.909375,0.9093732653476571
3,0.2304133337456733,0.29456035792827606,0.920234375,0.921875,0.9218417522141255
4,0.20519844768568873,0.30804484337568283,0.93984375,0.904375,0.9038784344906794
5,0.17096790834330022,0.2460946049541235,0.96140625,0.950625,0.950624980712883
6,0.15610851999372244,0.2440628046169877,0.971484375,0.94875,0.9487319760853425
7,0.15236232883762568,0.21789207682013512,0.97484375,0.95875,0.958737363317516
8,0.1458294338081032,0.21982356254011393,0.980390625,0.966875,0.9668681536145555
9,0.13535153435077518,0.19981302600353956,0.984453125,0.97375,0.9737485233544387
10,0.1294865512754768,0.20037655532360077,0.987578125,0.974375,0.9743733082379267
11,0.12829718156717718,0.194168902002275,0.988828125,0.975,0.974998593670894
12,0.1261197126004845,0.1988193867728114,0.991015625,0.9725,0.9724984530379834
13,0.12472174130380154,0.18671710696071386,0.991015625,0.98125,0.9812498828117675
14,0.12190334650222212,0.1848847335204482,0.9925,0.979375,0.9793726713679787
15,0.1186483200872317,0.1831441055983305,0.995,0.98125,0.981249736324417
16,0.12030336807947606,0.1904614521190524,0.993671875,0.978125,0.978124786374867
17,0.11789335962384939,0.18469250574707985,0.9959375,0.9775,0.9775
18,0.11703729734290391,0.1826234571635723,0.99578125,0.9775,0.9774998593741211
19,0.11867579154204577,0.1850383710116148,0.99515625,0.976875,0.9768749909667933
20,0.11622400174383074,0.18358562793582678,0.99640625,0.979375,0.9793747985820174
21,0.11584759305696934,0.18304964061826468,0.997109375,0.979375,0.9793749274899795
22,0.11689099099021405,0.18334112875163555,0.99640625,0.9775,0.9774996835893005
23,0.11690625420305878,0.18295432161539793,0.99578125,0.98,0.98
24,0.11614079133141786,0.18038906250149012,0.99609375,0.981875,0.9818749929199191
25,0.11499113705940545,0.1811929065734148,0.997109375,0.979375,0.979374605217053
26,0.11628336308058351,0.1814561989158392,0.996328125,0.98125,0.9812499707030792
27,0.11620772781316191,0.18156987708061934,0.996484375,0.98,0.9799998749992187
28,0.11522548040375113,0.18126367591321468,0.9965625,0.97875,0.9787494687367184
29,0.11590640072245151,0.1802231976762414,0.996953125,0.981875,0.9818748229963183
30,0.1158207879634574,0.1804581917822361,0.996640625,0.98,0.9799994999874997
31,0.11433109547942877,0.1801565047353506,0.99734375,0.98125,0.981249531238281
32,0.1146881221793592,0.18103624135255814,0.9975,0.980625,0.9806243869434932
33,0.1151959269773215,0.1812090016901493,0.996875,0.98,0.9799994999874997
34,0.11546990624628961,0.18038209062069654,0.9965625,0.980625,0.9806249318845262
35,0.11474453809205443,0.18024707958102226,0.9975,0.979375,0.9793747985820174
36,0.1144455794710666,0.1809934675693512,0.997421875,0.98,0.9799997187460449
37,0.11471067147795111,0.18057869374752045,0.997421875,0.979375,0.9793747985820174
38,0.11478926276322454,0.18063022568821907,0.99703125,0.98,0.9799997187460449
39,0.11402403260581195,0.179912893101573,0.997421875,0.98,0.9799998749992187
40,0.11509007017593831,0.18033258710056543,0.99640625,0.980625,0.9806249924316377
41,0.11554331169463694,0.18093239050358534,0.996484375,0.98,0.9799994999874997
42,0.1141778911696747,0.1807629531249404,0.9971875,0.980625,0.9806246291432922
43,0.11552463809493929,0.18065682891756296,0.996953125,0.98,0.9799998749992187
44,0.11511336383409798,0.1796267330646515,0.996953125,0.979375,0.9793749919433562
45,0.1145672044949606,0.1810932718217373,0.997265625,0.979375,0.9793747985820174
46,0.11517906689550728,0.18033384438604116,0.997109375,0.98,0.9799998749992187
47,0.11469982808921486,0.18187404423952103,0.996953125,0.98,0.9799994999874997
48,0.1143562983488664,0.1792536424472928,0.99796875,0.98125,0.981249736324417
49,0.11382831656374037,0.18049172777682543,0.99828125,0.98,0.9799997187460449
50,0.11569131130818278,0.1795312175527215,0.996953125,0.98,0.9799997187460449
51,0.11475377902388573,0.18089758045971394,0.99734375,0.979375,0.9793747985820174
52,0.11427514103706926,0.18098879884928465,0.9978125,0.980625,0.9806248107891679
53,0.11432950757443905,0.18022879399359226,0.99765625,0.980625,0.9806246291432922
54,0.11472605564631522,0.1801998522132635,0.99640625,0.98,0.9799994999874997
55,0.11376054387073964,0.17989910021424294,0.9978125,0.979375,0.9793749919433562
56,0.11389955086633563,0.18098758533596992,0.997578125,0.979375,0.9793749919433562
57,0.1148465737933293,0.1811973974108696,0.9975,0.979375,0.9793747985820174
58,0.11493990442249924,0.18035034742206335,0.99703125,0.98,0.9799997187460449
59,0.11504562676418573,0.1806234112009406,0.997265625,0.98,0.9799997187460449
60,0.11607381200883538,0.18066548835486174,0.9965625,0.980625,0.9806246291432922
61,0.11388774064835161,0.18077965639531612,0.9971875,0.979375,0.979374605217053
62,0.11623222741764039,0.1801826860755682,0.99609375,0.98,0.9799997187460449
63,0.11520554986782372,0.17990360409021378,0.996640625,0.979375,0.9793749274899795
64,0.11443066014908254,0.18051776476204395,0.997109375,0.980625,0.9806246291432922
